2023-04-01 16:33:56,585 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-01 16:37:07,709 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-01 16:37:07,713 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-01 16:37:07,713 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-01 16:37:07,713 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-01 16:37:07,713 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-01 16:37:07,713 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-01 16:37:07,714 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-01 16:37:07,788 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of success responses :2
2023-04-01 16:37:07,788 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of parties queried:2
2023-04-01 16:37:07,788 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of registered parties:2
2023-04-01 16:37:07,788 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.QUORUM_WAIT
2023-04-01 16:37:11,434 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-01 16:37:11,434 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-01 16:37:11,437 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-01 16:37:11,438 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-01 16:37:11,485 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-01 16:37:11,519 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-01 16:37:11,521 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [01/Apr/2023 16:37:11] "POST /7 HTTP/1.1" 200 -
2023-04-01 16:37:11,555 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [01/Apr/2023 16:37:11] "POST /7 HTTP/1.1" 200 -
2023-04-01 16:37:12,789 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Timeout:60 Time spent:5
2023-04-01 16:37:12,790 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.PROC_RSP
2023-04-01 16:37:12,790 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.RCV_MODEL
2023-04-01 16:37:12,790 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.AGGREGATING
2023-04-01 16:37:12,799 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Reached maximum global rounds. Finish training :) 
2023-04-01 16:37:12,801 | 1.1.0 | INFO | __main__                                      | Finished Global Training
2023-04-01 16:38:48,342 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Stopping Receiver and Sender
2023-04-01 16:38:48,347 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [01/Apr/2023 16:38:48] "POST /shutdown HTTP/1.1" 200 -
2023-04-01 16:38:53,425 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Stopping Receiver and Sender
2023-04-01 16:38:53,429 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [01/Apr/2023 16:38:53] "POST /shutdown HTTP/1.1" 200 -
2023-04-01 16:38:58,621 | 1.1.0 | INFO | root                                          | State: States.STOP
2023-04-01 16:38:58,621 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.SND_REQ
2023-04-01 16:38:58,626 | 1.1.0 | WARNING | ibmfl.aggregator.protohandler.proto_handler   | Party dropped out: Error occurred while sending request to party: <ibmfl.aggregator.party_connection.PartyConnection object at 0x7fabbbc0d940> - HTTPConnectionPool(host='127.0.0.1', port=8085): Max retries exceeded with url: /14 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fabafaa4898>: Failed to establish a new connection: [Errno 61] Connection refused',))
2023-04-01 16:38:58,626 | 1.1.0 | WARNING | ibmfl.aggregator.protohandler.proto_handler   | Party dropped out: Error occurred while sending request to party: <ibmfl.aggregator.party_connection.PartyConnection object at 0x7fabbbc0df28> - HTTPConnectionPool(host='127.0.0.1', port=8086): Max retries exceeded with url: /14 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fabafaa4ef0>: Failed to establish a new connection: [Errno 61] Connection refused',))
2023-04-01 16:38:58,724 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of success responses :0
2023-04-01 16:38:58,724 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of parties queried:2
2023-04-01 16:38:58,724 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of registered parties:2
2023-04-01 16:38:58,725 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Stopping Receiver and Sender
2023-04-01 16:38:58,729 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [01/Apr/2023 16:38:58] "POST /shutdown HTTP/1.1" 200 -
2023-04-01 16:38:58,730 | 1.1.0 | INFO | __main__                                      | Aggregator stop successful
2023-04-01 20:31:31,068 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-01 20:31:33,835 | 1.1.0 | INFO | ibmfl.util.config                             | No metrics recorder config provided for this setup.
2023-04-01 20:31:33,835 | 1.1.0 | INFO | ibmfl.util.config                             | No model config provided for this setup.
2023-04-01 20:31:34,178 | 1.1.0 | INFO | ibmfl.util.config                             | No metrics config provided for this setup.
2023-04-01 20:31:34,178 | 1.1.0 | INFO | ibmfl.util.config                             | No evidencia recordeer config provided for this setup.
2023-04-01 20:31:34,178 | 1.1.0 | INFO | ibmfl.util.data_handlers.mnist_keras_data_handler | Loaded training data from examples/datasets/mnist.npz
2023-04-01 20:31:34,544 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | RestSender initialized
2023-04-01 20:31:34,544 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.START
2023-04-01 20:31:34,544 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Receiver Initialized
2023-04-01 20:31:34,544 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Initializing Flask application
2023-04-01 20:31:34,549 | 1.1.0 | INFO | __main__                                      | Aggregator initialization successful
2023-04-01 20:31:49,782 | 1.1.0 | INFO | ibmfl.util.config                             | Getting config from file
2023-04-01 20:31:49,802 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-01 20:31:50,768 | 1.1.0 | INFO | ibmfl.util.config                             | No metrics recorder config provided for this setup.
2023-04-01 20:31:54,669 | 1.1.0 | INFO | ibmfl.util.config                             | Getting config from file
2023-04-01 20:31:54,669 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-01 20:31:55,524 | 1.1.0 | INFO | ibmfl.util.config                             | No metrics config provided for this setup.
2023-04-01 20:31:55,525 | 1.1.0 | INFO | ibmfl.util.config                             | No evidencia recordeer config provided for this setup.
2023-04-01 20:31:55,525 | 1.1.0 | INFO | ibmfl.util.data_handlers.mnist_keras_data_handler | Loaded training data from examples/data/mnist/random/data_party0.npz
2023-04-01 20:31:55,538 | 1.1.0 | INFO | ibmfl.util.config                             | No metrics recorder config provided for this setup.
2023-04-01 20:31:55,569 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/ibmfl/model/keras_fl_model.py:59: The name tf.get_default_graph is deprecated. Please use tf.compat.v1.get_default_graph instead.

2023-04-01 20:31:55,573 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/ibmfl/model/keras_fl_model.py:60: The name tf.Session is deprecated. Please use tf.compat.v1.Session instead.

2023-04-01 20:31:55,617 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:517: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

2023-04-01 20:31:55,622 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:4138: The name tf.random_uniform is deprecated. Please use tf.random.uniform instead.

2023-04-01 20:31:55,642 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3976: The name tf.nn.max_pool is deprecated. Please use tf.nn.max_pool2d instead.

2023-04-01 20:31:55,643 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:133: The name tf.placeholder_with_default is deprecated. Please use tf.compat.v1.placeholder_with_default instead.

2023-04-01 20:31:55,649 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
2023-04-01 20:31:55,716 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:174: The name tf.get_default_session is deprecated. Please use tf.compat.v1.get_default_session instead.

2023-04-01 20:31:55,716 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:181: The name tf.ConfigProto is deprecated. Please use tf.compat.v1.ConfigProto instead.

2023-04-01 20:31:55,717 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:190: The name tf.global_variables is deprecated. Please use tf.compat.v1.global_variables instead.

2023-04-01 20:31:55,717 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:199: The name tf.is_variable_initialized is deprecated. Please use tf.compat.v1.is_variable_initialized instead.

2023-04-01 20:31:55,763 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:206: The name tf.variables_initializer is deprecated. Please use tf.compat.v1.variables_initializer instead.

2023-04-01 20:31:55,806 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/optimizers.py:790: The name tf.train.Optimizer is deprecated. Please use tf.compat.v1.train.Optimizer instead.

2023-04-01 20:31:55,809 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3295: The name tf.log is deprecated. Please use tf.math.log instead.

2023-04-01 20:31:55,822 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | RestSender initialized
2023-04-01 20:31:55,825 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Receiver Initialized
2023-04-01 20:31:55,825 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Initializing Flask application
2023-04-01 20:31:55,827 | 1.1.0 | INFO | __main__                                      | Party initialization successful
2023-04-01 20:31:57,879 | 1.1.0 | INFO | ibmfl.util.config                             | No metrics config provided for this setup.
2023-04-01 20:31:57,879 | 1.1.0 | INFO | ibmfl.util.config                             | No evidencia recordeer config provided for this setup.
2023-04-01 20:31:57,879 | 1.1.0 | INFO | ibmfl.util.data_handlers.mnist_keras_data_handler | Loaded training data from examples/data/mnist/random/data_party1.npz
2023-04-01 20:31:57,926 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/ibmfl/model/keras_fl_model.py:59: The name tf.get_default_graph is deprecated. Please use tf.compat.v1.get_default_graph instead.

2023-04-01 20:31:57,927 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/ibmfl/model/keras_fl_model.py:60: The name tf.Session is deprecated. Please use tf.compat.v1.Session instead.

2023-04-01 20:31:57,947 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:517: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

2023-04-01 20:31:57,948 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:4138: The name tf.random_uniform is deprecated. Please use tf.random.uniform instead.

2023-04-01 20:31:57,968 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3976: The name tf.nn.max_pool is deprecated. Please use tf.nn.max_pool2d instead.

2023-04-01 20:31:57,969 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:133: The name tf.placeholder_with_default is deprecated. Please use tf.compat.v1.placeholder_with_default instead.
